Abilities,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fighting,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Alolan Form,Att,BMI,BST,Catch Rate,Def,Experience to level 100,Experience type,Final Evolution,Galarian Form,Generation,HP,Height,Legendary,Mean,Mega Evolution,Name,Number,Spa,Spd,Spe,Standard Deviation,Type 1,Type 2,Weight,_id
"['Sand Force', 'Sturdy', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.0,75,112.5,280,255,85,1059860,Medium Slow,0.0,0.0,5.0,55,0.4,0.0,46.66666666666666,0.0,Roggenrola,524,25,25,15,26.718699236469,Rock,,18.0,635f06c6d0384d8adc85d11f
"['Sand Force', 'Sturdy', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.0,105,125.9,390,120,105,1059860,Medium Slow,0.0,0.0,5.0,70,0.9,0.0,65.0,0.0,Boldore,525,50,40,20,31.88521078284832,Rock,,102.0,635f06c6d0384d8adc85d120
"['Sand Force', 'Sand Stream', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.0,135,90.0,515,45,130,1059860,Medium Slow,1.0,0.0,5.0,85,1.7,0.0,85.83333333333333,0.0,Gigalith,526,60,80,25,38.233565823181536,Rock,,260.0,635f06c6d0384d8adc85d121
"['Klutz', 'Simple', 'Unaware']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.0,45,13.1,323,190,43,1000000,Medium Fast,0.0,0.0,5.0,65,0.4,0.0,53.833333333333336,0.0,Woobat,527,55,43,72,11.31984491452462,Psychic,Flying,2.1,635f06c6d0384d8adc85d122
"['Klutz', 'Simple', 'Unaware']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.0,57,13.0,425,45,55,1000000,Medium Fast,1.0,0.0,5.0,67,0.9,0.0,70.83333333333333,0.0,Swoobat,528,77,55,114,20.8519916448179,Psychic,Flying,10.5,635f06c6d0384d8adc85d123
"['Mold Breaker', 'Sand Force', 'Sand Rush']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,0.0,85,94.4,328,120,40,1000000,Medium Fast,0.0,0.0,5.0,60,0.3,0.0,54.66666666666666,0.0,Drilbur,529,30,45,68,18.454147380888543,Ground,,8.5,635f06c6d0384d8adc85d124
"['Mold Breaker', 'Sand Force', 'Sand Rush']",0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,0.0,135,82.4,508,60,60,1000000,Medium Fast,1.0,0.0,5.0,110,0.7,0.0,84.66666666666667,0.0,Excadrill,530,50,65,88,29.953667926019047,Ground,Steel,40.4,635f06c6d0384d8adc85d125
"['Healer', 'Klutz', 'Regenerator']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,60,25.6,445,255,86,800000,Fast,1.0,0.0,5.0,103,1.1,0.0,74.16666666666667,0.0,Audino,531,60,86,50,18.69417615788998,Normal,,31.0,635f06c6d0384d8adc85d126
"['Healer']",0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,60,14.2,545,255,126,800000,Fast,1.0,0.0,6.0,103,1.5,0.0,90.83333333333331,1.0,Mega Audino,531,80,126,50,29.87985200022844,Normal,Fairy,32.0,635f06c6d0384d8adc85d127
"['Guts', 'Iron Fist', 'Sheer Force']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.0,80,34.7,305,180,55,1059860,Medium Slow,0.0,0.0,5.0,75,0.6,0.0,50.833333333333336,0.0,Timburr,532,25,35,35,20.899893673307417,Fighting,,12.5,635f06c6d0384d8adc85d128
"['Guts', 'Iron Fist', 'Sheer Force']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.0,105,27.8,405,90,85,1059860,Medium Slow,0.0,0.0,5.0,85,1.2,0.0,67.5,0.0,Gurdurr,533,40,50,40,25.2899848424892,Fighting,,40.0,635f06c6d0384d8adc85d129
"['Guts', 'Iron Fist', 'Sheer Force']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.0,140,44.4,505,45,95,1059860,Medium Slow,1.0,0.0,5.0,105,1.4,0.0,84.16666666666667,0.0,Conkeldurr,534,55,65,45,32.712977377317536,Fighting,,87.0,635f06c6d0384d8adc85d12a
"['Hydration', 'Swift Swim', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,50,18.0,294,255,40,1059860,Medium Slow,0.0,0.0,5.0,50,0.5,0.0,49.0,0.0,Tympole,535,50,40,64,8.06225774829855,Water,,4.5,635f06c6d0384d8adc85d12b
"['Hydration', 'Swift Swim', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,65,26.6,384,120,55,1059860,Medium Slow,0.0,0.0,5.0,75,0.8,0.0,64.0,0.0,Palpitoad,536,65,55,69,7.187952884282608,Water,Ground,17.0,635f06c6d0384d8adc85d12c
"['Poison Touch', 'Swift Swim', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,95,27.6,509,45,75,1059860,Medium Slow,1.0,0.0,5.0,105,1.5,0.0,84.83333333333333,0.0,Seismitoad,537,85,75,74,11.6963907063485,Water,Ground,62.0,635f06c6d0384d8adc85d12d
"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.0,100,32.8,465,45,85,1000000,Medium Fast,1.0,0.0,5.0,120,1.3,0.0,77.5,0.0,Throh,538,30,85,45,30.92329219213245,Fighting,,55.5,635f06c6d0384d8adc85d12e
"['Inner Focus', 'Mold Breaker', 'Sturdy']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.0,125,26.0,465,45,75,1000000,Medium Fast,1.0,0.0,5.0,75,1.4,0.0,77.5,0.0,Sawk,539,30,75,85,27.651100038395096,Fighting,,51.0,635f06c6d0384d8adc85d12f
"['Chlorophyll', 'Overcoat', 'Swarm']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.0,53,27.8,310,255,70,1059860,Medium Slow,0.0,0.0,5.0,45,0.3,0.0,51.66666666666666,0.0,Sewaddle,540,40,60,42,10.656244908763853,Bug,Grass,2.5,635f06c6d0384d8adc85d130
"['Chlorophyll', 'Leaf Guard', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.0,63,29.2,380,120,90,1059860,Medium Slow,0.0,0.0,5.0,55,0.5,0.0,63.333333333333336,0.0,Swadloon,541,50,80,42,16.78954701261737,Bug,Grass,7.3,635f06c6d0384d8adc85d131
"['Chlorophyll', 'Overcoat', 'Swarm']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.0,103,14.2,500,45,80,1059860,Medium Slow,1.0,0.0,5.0,75,1.2,0.0,83.33333333333333,0.0,Leavanny,542,70,80,92,11.04033010778613,Bug,Grass,20.5,635f06c6d0384d8adc85d132
"['Poison Point', 'Speed Boost', 'Swarm']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.0,45,33.1,260,255,59,1059860,Medium Slow,0.0,0.0,5.0,30,0.4,0.0,43.333333333333336,0.0,Venipede,543,30,39,57,11.61416759345623,Bug,Poison,5.3,635f06c6d0384d8adc85d133
"['Poison Point', 'Speed Boost', 'Swarm']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.0,55,40.6,360,120,99,1059860,Medium Slow,0.0,0.0,5.0,40,1.2,0.0,60.0,0.0,Whirlipede,544,40,79,47,21.8936824982307,Bug,Poison,58.5,635f06c6d0384d8adc85d134
"['Poison Point', 'Speed Boost', 'Swarm']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.0,100,32.1,485,45,89,1059860,Medium Slow,1.0,0.0,5.0,60,2.5,0.0,80.83333333333333,0.0,Scolipede,545,55,69,112,21.003306617980154,Bug,Poison,200.5,635f06c6d0384d8adc85d135
"['Chlorophyll', 'Infiltrator', 'Prankster']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,0.0,27,6.7,280,190,60,1000000,Medium Fast,0.0,0.0,5.0,40,0.3,0.0,46.66666666666666,0.0,Cottonee,546,37,50,66,13.461880337539114,Grass,Fairy,0.6,635f06c6d0384d8adc85d136
"['Chlorophyll', 'Infiltrator', 'Prankster']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,0.0,67,13.5,480,75,85,1000000,Medium Fast,1.0,0.0,5.0,60,0.7,0.0,80.0,0.0,Whimsicott,547,77,75,116,17.907168024751055,Grass,Fairy,6.6,635f06c6d0384d8adc85d137
"['Chlorophyll', 'Leaf Guard', 'Own Tempo']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,35,26.4,280,190,50,1000000,Medium Fast,0.0,0.0,5.0,45,0.5,0.0,46.66666666666666,0.0,Petilil,548,70,50,30,12.801909579781013,Grass,,6.6,635f06c6d0384d8adc85d138
"['Chlorophyll', 'Leaf Guard', 'Own Tempo']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,60,13.5,480,75,75,1000000,Medium Fast,1.0,0.0,5.0,70,1.1,0.0,80.0,0.0,Lilligant,549,110,75,90,16.072751268321593,Grass,,16.3,635f06c6d0384d8adc85d139
"['Adaptability', 'Mold Breaker', 'Reckless']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,92,18.0,460,25,65,1000000,Medium Fast,1.0,0.0,5.0,70,1.0,0.0,76.66666666666667,0.0,Basculin,550,80,55,98,15.007405579320572,Water,,18.0,635f06c6d0384d8adc85d13a
"['Anger Point', 'Intimidate', 'Moxie']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,0.0,72,31.0,292,180,35,1059860,Medium Slow,0.0,0.0,5.0,50,0.7,0.0,48.66666666666666,0.0,Sandile,551,35,35,65,15.129074290546956,Ground,Dark,15.2,635f06c6d0384d8adc85d13b
"['Anger Point', 'Intimidate', 'Moxie']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,0.0,82,33.4,351,90,45,1059860,Medium Slow,0.0,0.0,5.0,60,1.0,0.0,58.5,0.0,Krokorok,552,45,45,74,14.952703211571254,Ground,Dark,33.4,635f06c6d0384d8adc85d13c
"['Anger Point', 'Intimidate', 'Moxie']",2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,0.0,117,42.8,519,45,80,1059860,Medium Slow,1.0,0.0,5.0,95,1.5,0.0,86.5,0.0,Krookodile,553,65,70,92,17.36615482291153,Ground,Dark,96.3,635f06c6d0384d8adc85d13d
"['Hustle', 'Inner Focus']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.0,90,104.2,315,120,45,1059860,Medium Slow,0.0,0.0,5.0,70,0.6,0.0,52.5,0.0,Darumaka,554,15,45,50,23.22893310794392,Fire,,37.5,635f06c6d0384d8adc85d13e
"['Hustle', 'Inner Focus']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,90,81.6,315,120,45,1059860,Medium Slow,0.0,1.0,8.0,70,0.7,0.0,52.5,0.0,Galarian Darumaka,554,15,45,50,23.22893310794392,Ice,,40.0,635f06c6d0384d8adc85d13f
"['Sheer Force', 'Zen Mode']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.0,140,55.0,480,60,55,1059860,Medium Slow,0.0,0.0,5.0,105,1.3,0.0,80.0,0.0,Darmanitan,555,30,55,95,36.96845502136472,Fire,,92.9,635f06c6d0384d8adc85d140
"['Zen Mode']",1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,0.0,30,55.0,540,60,105,1059860,Medium Slow,0.0,0.0,5.0,105,1.3,0.0,90.0,0.0,Darmanitan Zen-Mode,555,140,105,55,36.51483716701107,Fire,Psychic,92.9,635f06c6d0384d8adc85d141
"['Gorilla Tactics', 'Zen Mode']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,140,41.5,480,60,55,1059860,Medium Slow,0.0,1.0,8.0,105,1.7,0.0,80.0,0.0,Galarian Darmanitan,555,30,55,95,36.96845502136472,Ice,,120.0,635f06c6d0384d8adc85d142
"['Gorilla Tactics', 'Zen Mode']",0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,2.0,0.25,1.0,1.0,1.0,4.0,1.0,2.0,0.0,160,41.5,540,60,55,1059860,Medium Slow,0.0,1.0,8.0,105,1.7,0.0,90.0,0.0,Galarian Darmanitan Zen-Mode,555,30,55,135,46.9041575982343,Ice,Fire,120.0,635f06c6d0384d8adc85d143
"['Chlorophyll', 'Storm Drain', 'Water Absorb']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,86,28.0,461,255,67,1000000,Medium Fast,1.0,0.0,5.0,75,1.0,0.0,76.83333333333333,0.0,Maractus,556,106,67,60,15.355961564016614,Grass,,28.0,635f06c6d0384d8adc85d144
"['Shell Armor', 'Sturdy', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,0.0,65,161.1,325,190,85,1000000,Medium Fast,0.0,0.0,5.0,50,0.3,0.0,54.16666666666666,0.0,Dwebble,557,35,35,55,17.42045413363906,Bug,Rock,14.5,635f06c6d0384d8adc85d145
"['Shell Armor', 'Sturdy', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,0.0,105,102.0,485,75,125,1000000,Medium Fast,1.0,0.0,5.0,70,1.4,0.0,80.83333333333333,0.0,Crustle,558,65,75,45,26.523050771399248,Bug,Rock,200.0,635f06c6d0384d8adc85d146
"['Intimidate', 'Moxie', 'Shed Skin']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,75,32.8,348,180,70,1000000,Medium Fast,0.0,0.0,5.0,50,0.6,0.0,58.0,0.0,Scraggy,559,35,70,48,14.548768561863463,Dark,Fighting,11.8,635f06c6d0384d8adc85d147
"['Intimidate', 'Moxie', 'Shed Skin']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,90,24.8,488,90,115,1000000,Medium Fast,1.0,0.0,5.0,65,1.1,0.0,81.33333333333333,0.0,Scrafty,560,45,115,58,27.30486322169652,Dark,Fighting,30.0,635f06c6d0384d8adc85d148
"['Magic Guard', 'Tinted Lens', 'Wonder Skin']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.0,58,7.1,490,45,80,1000000,Medium Fast,1.0,0.0,5.0,72,1.4,0.0,81.66666666666667,0.0,Sigilyph,561,103,80,97,14.996295838935987,Psychic,Flying,14.0,635f06c6d0384d8adc85d149
"['Mummy']",0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,30,6.0,303,190,85,1000000,Medium Fast,0.0,0.0,5.0,38,0.5,0.0,50.5,0.0,Yamask,562,55,65,30,20.072784228070272,Ghost,,1.5,635f06c6d0384d8adc85d14a
"['Wandering Spirit']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,0.0,55,6.0,303,190,85,1000000,Medium Fast,0.0,1.0,8.0,38,0.5,0.0,50.5,0.0,Galarian Yamask,562,30,65,30,20.072784228070272,Ground,Ghost,1.5,635f06c6d0384d8adc85d14b
"['Mummy']",0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,50,26.5,483,90,145,1000000,Medium Fast,1.0,0.0,5.0,58,1.7,0.0,80.5,0.0,Cofagrigus,563,95,105,30,38.63827980988111,Ghost,,76.5,635f06c6d0384d8adc85d14c
"['Solid Rock', 'Sturdy', 'Swift Swim']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,78,33.7,355,45,103,1000000,Medium Fast,0.0,0.0,5.0,54,0.7,0.0,59.16666666666666,0.0,Tirtouga,564,53,45,22,25.56962173274285,Water,Rock,16.5,635f06c6d0384d8adc85d14d
"['Solid Rock', 'Sturdy', 'Swift Swim']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,108,56.3,495,45,133,1000000,Medium Fast,1.0,0.0,5.0,74,1.2,0.0,82.5,0.0,Carracosta,565,83,65,32,31.96221727811344,Water,Rock,81.0,635f06c6d0384d8adc85d14e
"['Defeatist']",0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,0.0,112,38.0,401,45,45,1000000,Medium Fast,0.0,0.0,5.0,55,0.5,0.0,66.83333333333333,0.0,Archen,566,74,45,70,23.075359633648667,Rock,Flying,9.5,635f06c6d0384d8adc85d14f
"['Defeatist']",0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,0.0,140,16.3,567,45,65,1000000,Medium Fast,1.0,0.0,5.0,75,1.4,0.0,94.5,0.0,Archeops,567,112,65,110,28.099525500145607,Rock,Flying,32.0,635f06c6d0384d8adc85d150
"['Aftermath', 'Stench', 'Sticky Hold']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.0,50,86.1,329,190,62,1000000,Medium Fast,0.0,0.0,5.0,50,0.6,0.0,54.833333333333336,0.0,Trubbish,568,40,62,65,8.87724932372385,Poison,,31.0,635f06c6d0384d8adc85d151
"['Aftermath', 'Stench', 'Weak Armor']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.0,95,29.7,474,60,82,1000000,Medium Fast,1.0,0.0,5.0,80,1.9,0.0,79.0,0.0,Garbodor,569,60,82,75,10.424330514074592,Poison,,107.3,635f06c6d0384d8adc85d152
"['Illusion']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,65,25.5,330,75,40,1059860,Medium Slow,0.0,0.0,5.0,40,0.7,0.0,55.0,0.0,Zorua,570,80,40,65,15.811388300841896,Dark,,12.5,635f06c6d0384d8adc85d153
"['Illusion']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,105,31.7,510,45,60,1059860,Medium Slow,1.0,0.0,5.0,60,1.6,0.0,85.0,0.0,Zoroark,571,120,60,105,25.495097567963924,Dark,,81.1,635f06c6d0384d8adc85d154
"['Cute Charm', 'Skill Link', 'Technician']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,36.3,300,255,40,800000,Fast,0.0,0.0,5.0,55,0.4,0.0,50.0,0.0,Minccino,572,40,40,75,12.583057392117915,Normal,,5.8,635f06c6d0384d8adc85d155
"['Cute Charm', 'Skill Link', 'Technician']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,95,30.0,470,60,60,800000,Fast,1.0,0.0,5.0,75,0.5,0.0,78.33333333333333,0.0,Cinccino,573,65,60,115,20.34425935955617,Normal,,7.5,635f06c6d0384d8adc85d156
"['Competitive', 'Frisk', 'Shadow Tag']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,30,36.3,290,200,50,1059860,Medium Slow,0.0,0.0,5.0,45,0.4,0.0,48.333333333333336,0.0,Gothita,574,55,65,45,10.671873729054749,Psychic,,5.8,635f06c6d0384d8adc85d157
"['Competitive', 'Frisk', 'Shadow Tag']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,45,36.7,390,100,70,1059860,Medium Slow,0.0,0.0,5.0,60,0.7,0.0,65.0,0.0,Gothorita,575,75,85,55,13.228756555322953,Psychic,,18.0,635f06c6d0384d8adc85d158
"['Competitive', 'Frisk', 'Shadow Tag']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,55,19.6,490,50,95,1059860,Medium Slow,1.0,0.0,5.0,70,1.5,0.0,81.66666666666667,0.0,Gothitelle,576,95,110,65,19.507833184532707,Psychic,,44.0,635f06c6d0384d8adc85d159
"['Magic Guard', 'Overcoat', 'Regenerator']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,30,11.1,290,200,40,1059860,Medium Slow,0.0,0.0,5.0,45,0.3,0.0,48.333333333333336,0.0,Solosis,577,105,50,20,27.182510717166817,Psychic,,1.0,635f06c6d0384d8adc85d15a
"['Magic Guard', 'Overcoat', 'Regenerator']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,40,22.2,370,100,50,1059860,Medium Slow,0.0,0.0,5.0,65,0.6,0.0,61.66666666666666,0.0,Duosion,578,125,60,30,30.641293851417057,Psychic,,8.0,635f06c6d0384d8adc85d15b
"['Magic Guard', 'Overcoat', 'Regenerator']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,65,20.1,490,50,75,1059860,Medium Slow,1.0,0.0,5.0,110,1.0,0.0,81.66666666666667,0.0,Reuniclus,579,125,85,30,30.77697552103232,Psychic,,20.1,635f06c6d0384d8adc85d15c
"['Big Pecks', 'Hydration', 'Keen Eye']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.0,44,22.0,305,190,50,1000000,Medium Fast,0.0,0.0,5.0,62,0.5,0.0,50.833333333333336,0.0,Ducklett,580,44,50,55,6.282692274990255,Water,Flying,5.5,635f06c6d0384d8adc85d15d
"['Big Pecks', 'Hydration', 'Keen Eye']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.0,87,14.3,473,45,63,1000000,Medium Fast,1.0,0.0,5.0,75,1.3,0.0,78.83333333333333,0.0,Swanna,581,87,63,98,13.01814972345234,Water,Flying,24.2,635f06c6d0384d8adc85d15e
"['Ice Body', 'Snow Cloak', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,50,35.6,305,255,50,1250000,Slow,0.0,0.0,5.0,36,0.4,0.0,50.833333333333336,0.0,Vanillite,582,65,60,44,9.598900399987953,Ice,,5.7,635f06c6d0384d8adc85d15f
"['Ice Body', 'Snow Cloak', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,65,33.9,395,120,65,1250000,Slow,0.0,0.0,5.0,51,1.1,0.0,65.83333333333333,0.0,Vanillish,583,80,75,59,9.598900399987953,Ice,,41.0,635f06c6d0384d8adc85d160
"['Ice Body', 'Snow Warning', 'Weak Armor']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,95,34.0,535,45,85,1250000,Slow,1.0,0.0,5.0,71,1.3,0.0,89.16666666666667,0.0,Vanilluxe,584,110,95,79,12.601807630477284,Ice,,57.5,635f06c6d0384d8adc85d161
